id,date,content,topic,sentiment
1.47E+18,2021-12-01 14:27:38+00:00,"Vaccines AreFree
#GetVaccinatedNowLosAngeles

Boosters are Free.
#GetTheBoosterLosAngeles 

OMICRON IS  COMING !

#GetVaccinatedNow 

#GetTheBoofter

#Fam46 https://t.co/JF3AlJnwJr",VA,positive
1.47E+18,2021-12-01 14:27:38+00:00,"@Breaking911 Before even more idiots chime in here, he saying this relative to infections from the original C19, not relative to unvaccinated individuals. The reason being because the mRNA vaccine only codes for one antigen, and the new strain may evade detection based on that antigen.",VA,positive
1.47E+18,2021-12-01 14:27:38+00:00,"@No_Bikers @GeorgeAndison @_SNPnotforme_ @NicolaSturgeon Scotland and COVID will be like one of those 75yo Japanese soldiers that was still guarding his WWII position in 1996, unless we get rid of @thesnp 10 years from now we’ll still wearing 😷 getting  💉 weekly 😵‍💫",RE,negative
1.47E+18,2021-12-01 14:27:38+00:00,"@centristjim1 @PoliticsForAlI Totally disagree. Some peopke canvt take the vaccine. Ihad issues with my second dose and will not risk a 3rd. If people die from the vaccine, may your God have mercy on your soul.",VA,negative
1.47E+18,2021-12-01 14:27:37+00:00,@Nate_Cohn @HotlineJosh No Covid no loosey goosey AB rules,SV,negative
1.47E+18,2021-12-01 14:27:37+00:00,"👇💯 The math here matters.  If the gov started to publish this type of data, it would remove one of the talking points of the unvaccinated.  If we want to get back to ""normal"", it's critical that the gov paint an accurate and factual picture.
https://t.co/rgUr8FJQyJ",RE,neutral
1.47E+18,2021-12-02 01:38:52+00:00,@FunCATOUR I honestly don't know they say it's given over time a couple of months after you get the vaccination to make it a li stronger basically,VA,neutral
1.47E+18,2021-12-02 01:38:52+00:00,"@UnabashedlyFree Folks may refuse proven safe medicine.
But saying that ""we"" don't understand vaccine contents is not true.
Ignorance is not an excuse.  Most folks can't name two ingredients in toothpaste, but I hope they use it twice daily.
Yes, the unvaxxed exhibit strong antisocial behavior.",VA,positive
1.47E+18,2021-12-02 01:38:52+00:00,@ctvedmonton Look at this IDIOT wants to drop restrictions yoyokenney wants to have OPEN FOR CHRISTMAS. Just like he OPEN FOR SUMMER and worst summer on record. This moron is Mentally Insane to run this province Yoyokenney should be locked up in a mental Hospital. BEST COVID CHRISTMAS EVER.,RE,negative
1.47E+18,2021-12-02 01:38:52+00:00,"@nada_lemming @Vikeologist Vaccine immunity isn’t actually immunity.  Stop kidding yourself, Horseface.",VA,negative
1.47E+18,2021-12-02 01:38:52+00:00,@NewThor Now do 2021...ps where'd that vax that doesnt really work come from? you can blame that on trump if you want,VA,negative
1.47E+18,2021-12-02 01:38:52+00:00,@RepSwalwell Is Eric Swalwell pro abortion for minorities or pro choice-your body your choice??Christine Fang Fang Chinese Communist Spy &amp; Escort to Swalwell believes that government control is the answer for Democrat Communists like Eric Swallwel who wants to control you.Get your vaccine now https://t.co/OIQuaOx7qj,PO,negative
1.47E+18,2021-12-02 01:38:52+00:00,"If the vaccines work then no need for any other restrictions or lockdowns. If they don't work stop rolling them out!
#COVID19 #vaccine",RE,negative
1.47E+18,2021-12-02 01:38:51+00:00,"@OohLaCle Man, me and my wife got the Moderna booster on Sunday.  Still recovering.",VA,neutral
1.47E+18,2021-12-02 01:38:51+00:00,@john_plebeian @kksheld A vaccine will never outperform natural immunity,VA,negative
1.47E+18,2021-12-01 00:59:44+00:00,"@AnimeFlyz @Jack_S_Wolfman Understandable. My job was a pain to commute to before I lost it after COVID hit; two hours of driving. Now I'm kinda working on making my own sort of thing work. 

Just keep the idea in mind if you ever decide that you wanna shift directions in life.",CU,negative
1.47E+18,2021-12-01 00:59:44+00:00,"@IRONMIKE_08 @Amy_Siskind I’m advocating for my child by avoiding exposure to a virus that leads to long term respiratory, cognitive and mood problems, oh and potential death. While side effects to the vaccine are far and few between, studies are finding long Covid impacts even asymptomatic children.",SV,positive
1.47E+18,2021-12-01 00:59:44+00:00,"OMICRON VARIANT – 
NEW COVID Variant Worse Than Delta?
https://t.co/nbjhemtaEO
↓
Concerns I raised moments ago @ a Boston Medical Reserve Corps Community Conversation
▼
so much knowledge
https://t.co/ActorfhEQy
ON S☼▲ MOBILE
▲
@EBNHC  @MassDPH  @WhiteHouse  @WHO  @AURNOnline",SV,positive
1.47E+18,2021-12-01 00:59:44+00:00,@ShamsCharania I like how we just gloss over the fact that everyone entering protocols is vaccinated.,VA,negative
1.47E+18,2021-12-01 00:59:44+00:00,"Interesting.... if it's far more prevalent but less deadly, and results in immunity, that's going to end up being a natural vaccination program https://t.co/AX7tFDw62g",SV,negative
1.47E+18,2021-12-01 00:59:44+00:00,@Edeejo1 Check @breaking911 for an article about the injunction against the Vax mandate for Healthcare workers.,RE,neutral
1.47E+18,2021-12-01 00:59:44+00:00,"You're vegan.  Good luck with that, brother.
The bees got Covid 19 aleph to pi too.  If you care, care. If you don't care, care not. 

Yisi

The Bees Got Covid 19.",SV,positive
1.47E+18,2021-12-01 00:59:44+00:00,"So a ""fully vaccinated"" @KingJames has COVID. We keep seeing this happen but yet the ""vaccine"" that isn't really a vaccine is continually pushed on everyone.  #LeCovid #SayNoToMandatoryVaccination",VA,negative
1.47E+18,2021-12-01 00:59:44+00:00,@JoeBiden I survived covid. My grandmother at 90 survived covid. My kids had 0 symptoms. My wife had 0 symptoms. I have family members with other health issues that did not survive. I choose not to get vaccinated and that's ok.,SV,negative
1.47E+18,2021-12-01 15:30:06+00:00,"In the fight against COVID-19 there's a new variant of concern named Omicron. Scientists are learning about it in real-time, but here's what they know so far. 
https://t.co/evHmSV4e1b https://t.co/f86x73GhA4",SV,neutral
1.47E+18,2021-12-01 15:30:06+00:00,"If you haven’t had your Covid-19 vaccination yet, it’s not too late.

Book online – https://t.co/gMOsMalgub

Call 119

Visit a walk-in: https://t.co/w7szs6Pbj6 https://t.co/IDhclKox4m",VA,neutral
1.47E+18,2021-12-01 15:30:06+00:00,@TiceRichard Supporting the spread of Covid fairs,SV,negative
1.47E+18,2021-12-01 15:30:06+00:00,"""I really don’t know how that’s going to go, but I quit being an optimist a while back."" https://t.co/uZRCtsxRZy via @CharlesPPierce",CU,negative
1.47E+18,2021-12-01 15:30:06+00:00,"Germany could make coronavirus vaccines mandatory as early as February or March 2022, according to chancellor-in-waiting Olaf Scholz. But he insisted that the issue would be decided in parliament. - part 3 https://t.co/EK5GDR3rvM",RE,neutral
1.47E+18,2021-12-01 15:30:06+00:00,"@Clint0nAnders0n Please review local eligibility requirements available through your regional public health authority. Widespread immunization is the best option to protect people from COVID-19 and, overtime, to lift the restrictions in place to keep us safe and healthy. (2/3)",VA,neutral
1.47E+18,2021-12-01 15:30:06+00:00,Hazardous Waste Sourcing and Procurement Market during 2021-2025| COVID-19 Impact &amp; Recovery Analysis | #microsoft | #hacking | #cybersecurity https://t.co/5US7SRxrYX,CU,neutral
1.47E+18,2021-12-01 15:30:06+00:00,"@AnnastaciaMP You said the vaccines are safe, still the case or are you now simply enforcing the jab?",VA,negative
1.47E+18,2021-12-02 14:11:54+00:00,"@gwele_zola @TimesLIVE Herd immunity threshold announced by government is 70%, so I choose to be part of the remaining 30% that doesn't need to be vaccinated.",VA,negative
1.47E+18,2021-12-02 14:11:54+00:00,@nyer4evr @SexCounseling @Canare16 The false information about vaccines lol,VA,negative
1.47E+18,2021-12-02 14:11:54+00:00,Jim Baird shared his thoughts on the #market impact of the omicron COVID-19 variant and how it may impact #investor decisions with @HorsleyScott in the latest segment of @NPR's Morning Edition podcast. https://t.co/Jd0Fc7oOu9,CU,negative
1.47E+18,2021-12-02 14:11:54+00:00,"@Grill_Meister Here's a statewide list of clinics by county for this upcoming week: https://t.co/Ke9eD3cpSa

I was able to do a walk up last weekend with no issues.",VA,positive
1.47E+18,2021-12-02 14:11:54+00:00,"great  my parents are watching Carrie Madej  's anti vax 50 min video.  that the vaccine changes your dna, has robots and the like.  i hate it here 😭😭😭😭",CU,negative
1.47E+18,2021-12-02 14:11:53+00:00,@scotgov There's a lot more damage being done to our citizens as a result of COVID-19 vaccinations than in any other vaccination program in history. Sir Christopher Chope MP,VA,negative
1.47E+18,2021-12-02 14:11:53+00:00,"Labour demands formal government probe into No 10 Christmas parties (The Independent)

Labour is demanding a formal government investigation into possible breaches of Covid rules ...

Add your highlights:
https://t.co/3jZHREa7bW
 #UK #news",PO,negative
1.47E+18,2021-12-02 14:11:53+00:00,"Good to see this reported. Not to blame hospitals, but this is a significant part of GP daily workload.

#TeamGP 

Hospital backlog driving pressure on GPs since well before COVID-19, NAO report shows | GPonline https://t.co/5LKkwfty7N",CU,negative
1.47E+18,2021-12-02 14:11:53+00:00,"@chuzbucket Staying oblivious to the fact the vaccine is doing nothing but harming people, good job.",VA,negative
1.47E+18,2021-12-02 20:41:32+00:00,"@jonfarquhar1 @PereginusD @Pammd6 @JaneMorganNZ1 @viewspotnz In the first instance, ghoulish thought, attrition.
As can be derived from my handle, I'm epileptic. I take meds daily. No guarantee I won't have a seizure, (which, touch wood hasn't been the case in 20 years) I don't go round calling it a vaccine with boosters. 1/2",VA,negative
1.47E+18,2021-12-02 20:41:32+00:00,"@8NewsNow And all of you walking around, thinking vaccines and masks stop this virus. 🤡",RE,negative
1.47E+18,2021-12-02 20:41:32+00:00,@ctvottawa Miss you Rick. Havent seen enough of you in the news and your thoughts on COVID and the sh*tty decisions by Doug Ford.,PO,positive
1.47E+18,2021-12-02 20:41:32+00:00,Rules and laws as nuisances that are only for the little people. The bombshell about Trump testing positive also implicates the Trump family #unfit https://t.co/hUlDUa3QJf,PO,negative
1.47E+18,2021-12-02 20:41:32+00:00,i got the first vaccine like a month ago and haven’t had time to get a 2nd one. am i still clear to get the second one? or do i need to get another shot or something idk how this works,VA,neutral
1.47E+18,2021-12-02 20:41:32+00:00,Can't wait till random household objects test positive for covid,SV,negative
1.47E+18,2021-12-02 20:41:32+00:00,"@BretWeinstein Meanwhile in Nova Scotia... almost everything is open but we're wearing masks, are over 85% vaccinated, generally being considerate and have only 200 total active cases out of 1 million people. But I'm sure it's all just part of the conspiracy.",RE,positive
1.47E+18,2021-12-02 20:41:31+00:00,"@Richardchelico @Tbyrnes2 @towgc @MeghanMcCain As suspected, it’s a one-off, with context. The young woman with COVID and “had difficulty” keeping a mask on. Had to be mobilized. Looks like Conservatives will make this young woman her poster child now, misrepresenting best (and usual) practice. 🤦🏼‍♀️",PO,negative
1.47E+18,2021-12-02 20:41:31+00:00,"What came first, the vaccines or the variants🤔",VA,negative
1.47E+18,2021-12-01 02:25:56+00:00,"Covid-19 has infected more than 263M people and killed over 5.2M worldwide. 

Here are the coronavirus-related developments for December 1: https://t.co/RUFFzI7fd6",SV,positive
1.47E+18,2021-12-01 02:25:56+00:00,30th Birthday Bash in Texas Leads to COVID Infections in 18 Family Members: ‘It’s Heartbreaking’ - People https://t.co/A7XI5KXss5,SV,positive
1.47E+18,2021-12-01 02:25:56+00:00,Hundreds gather for underground 'prohibition-style' COVID science conference https://t.co/crsPaR7OtV via @RebelNewsOnline,SV,neutral
1.47E+18,2021-12-01 02:25:56+00:00,#Obama makes surprise visit to DC #vaccination site amid polarized virus debate. #GetVaccinatedNow #vaccine #VaccinesSaveLives #COVID19 #COVIDVaccineKids #Covid_19  https://t.co/UsKZOEZhIQ #RepublicansAreTheProblem,PO,positive
1.47E+18,2021-12-01 02:25:56+00:00,"@DaniiiiV Maybe they will invite LeBron. 

Oh, wait, he currently is sick WITH COViD. 

Well, maybe it is for the best to protect you from the risk of getting COViD from those vaxxed puppets",RE,negative
1.47E+18,2021-12-01 02:25:55+00:00,"LeBron James Has COVID-19 

LeBron James -- who the Lakers are listing in health and safety protocols -- is expected to miss several games, source tells ESPN. Players with positive Covid cases must be out a minimum of 10 days.
#LeBronJames #covid #COVID19 https://t.co/ly7gOVHOyM",CU,neutral
1.47E+18,2021-12-01 02:25:55+00:00,"@CrashDavisInc @The_Real_Fly Water also tests positive for covid-19.  Boost up. Which one (test/vax) is outperforming the other in terms of absolute failure from when first introduced,  with certain ever-decreasing ""scientific"" percentages of efficacy attached? Pcr thresholds ramping up above normal again?",VA,negative
1.47E+18,2021-12-01 02:25:55+00:00,"@2tittiesrfun @YossiGestetner @disclosetv this data doesn't change the fact that vaccinated people carry and spread the virus...

this alone makes a vaccine passport ridiculous because it assumes the person with the pass doesn't have covid and can't spread it",RE,negative
1.47E+18,2021-12-01 02:25:55+00:00,@LastOfDaReal94_ @simsimmaaz Child’s first year Vaccines are given in small doses of the same vaccine. First flu vaccine is given twice,VA,neutral
1.47E+18,2021-12-01 11:12:42+00:00,@TicketmasterUK Do you refund for tickets for covid reasons?,CU,negative
